SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,charges_ratio,service_count,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_13-24,tenure_group_25-48,tenure_group_48+,customerID
0,71,19.6,1387.45,0,0.014126635194061047,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,2718-YSKCS
0,66,114.3,7383.7,0,0.015480043880439345,9,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,9896-UYMIE
0,45,100.3,4483.95,0,0.022368670480268513,6,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0853-NWIFK
0,22,80.0,1706.45,0,0.04688095168331917,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,8212-CRQXP
0,67,20.85,1327.4,0,0.015707397920747327,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,6980-CDGFC
0,68,89.95,5974.3,0,0.01505615720670204,5,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,7691-XVTZH
0,0,20.0,0.0,0,0.0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2520-SGTTA
1,49,90.85,4515.85,1,0.020118028721060263,5,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,7481-ATQQS
1,4,48.75,179.85,0,0.2710592160133445,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2277-VWCNI
0,63,80.0,5040.2,0,0.01587238601642792,8,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1088-CNNKB
0,2,79.7,165.0,1,0.48303030303030303,4,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8642-GVWRF
0,21,20.35,422.7,0,0.048142890939200385,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1930-BZLHI
0,55,57.55,3046.4,1,0.018891150210084032,5,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3400-ESFUW
0,1,20.25,20.25,0,1.0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,5868-YTYKS
0,17,19.4,358.05,0,0.05418237676302192,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,3525-DVKFN
0,30,100.4,2936.25,0,0.03419327373350362,6,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1482-OXZSY
0,22,57.95,1271.8,0,0.04556534046233685,5,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0377-JBKKT
0,9,59.5,530.05,0,0.11225356098481276,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5778-BVOFB
0,1,19.2,19.2,0,1.0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3373-YZZYM
0,21,86.5,1808.7,1,0.04782440426825897,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2057-ZBLPD
0,19,59.55,1144.6,0,0.05202690896383016,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0228-MAUWC
0,69,103.95,7446.9,1,0.013958828505821216,7,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,5502-RLUYV
1,1,25.1,25.1,1,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0023-HGHWL
0,72,103.95,7556.9,0,0.013755640540433248,8,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,7663-YJHSN
0,70,68.95,4858.7,0,0.014191038755222592,6,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4915-BFSXL
0,66,103.1,6595.0,0,0.0156330553449583,8,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,3086-RUCRN
0,7,24.7,149.05,0,0.1657162026165716,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5215-LNLDJ
1,46,110.2,4972.1,0,0.022163673296997245,8,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,7576-JMYWV
0,39,48.95,1880.85,1,0.026025467208974667,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,9039-RBEEE
0,32,62.45,2045.55,0,0.0305296863924128,5,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0257-KXZGU
0,24,89.55,2187.15,0,0.04094369384815856,5,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1307-ATKGB
0,6,83.55,477.55,1,0.174955502041671,4,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,8417-FMLZI
0,37,78.9,2976.95,0,0.026503636272023384,8,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,3714-XPXBW
0,8,20.35,178.7,0,0.11387800783435928,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1850-AKQEP
0,72,71.45,5025.85,0,0.01421650069142533,6,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2824-DXNKN
1,71,46.35,3353.4,0,0.013821792807300054,5,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,5227-JSCFE
0,16,94.65,1461.15,0,0.06477774355815624,5,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0848-ZGQIJ
0,57,49.9,2782.4,0,0.017934157561817134,5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,3621-CHYVB
0,66,25.45,1699.15,0,0.014978077273931082,2,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,8042-RNLKO
1,17,89.15,1496.9,1,0.05955641659429488,5,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1792-UXAFY
0,21,20.75,452.2,0,0.04588677576293675,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,5372-FBKBN
0,66,66.1,4428.45,0,0.014926215718818097,6,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0420-TXVSG
0,17,75.4,1322.55,0,0.057011077085932484,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,6217-TOWGS
0,1,70.45,70.45,1,1.0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0515-YPMCW
0,58,60.3,3563.8,1,0.016920141422077557,5,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0378-XSZPU
0,8,21.05,139.75,0,0.15062611806797854,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1045-LTCYT
0,27,69.35,1927.3,0,0.0359829813729051,6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1544-JJMYL
0,34,88.85,3000.25,0,0.029614198816765268,5,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4636-JGAAI
0,30,97.0,3021.3,0,0.03210538509912951,5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,6874-SGLHU
0,33,66.4,2245.4,0,0.02957156854012648,5,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,5951-AOFIH
0,1,24.75,24.75,1,1.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4729-XKASR
0,14,69.2,944.65,0,0.0732546445773567,6,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3059-NGMXB
0,16,79.5,1264.2,0,0.06288561936402468,4,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,8652-YHIYU
0,49,100.65,4917.75,0,0.02046667683391795,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,5278-PNYOX
0,19,103.3,2012.7,1,0.051324092015700304,7,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,5449-FIBXJ
0,70,79.7,5743.3,0,0.01387703933278777,8,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3486-HOOGQ
0,32,61.4,1864.65,0,0.03292843160914917,5,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5061-PBXFW
0,18,69.8,1221.65,0,0.05713584087095321,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8630-FJLIB
0,37,40.55,1390.85,0,0.029154833375274112,4,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,3891-NLXJB
0,4,75.65,302.35,0,0.2502067140730941,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4749-OJKQU
0,16,90.7,1374.9,0,0.06596843406793221,6,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0577-WHMEV
0,17,80.5,1336.9,0,0.0602139277432867,4,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5453-AXEPF
0,19,60.6,1297.8,0,0.04669440591770689,5,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3639-XJHKQ
0,60,101.15,6067.4,0,0.0166710617397897,6,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,3716-LRGXK
0,51,24.95,1222.25,0,0.020413172427899366,2,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,2263-SFSQZ
0,28,20.3,487.95,0,0.041602623219592176,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,9950-MTGYX
0,43,60.0,2548.55,0,0.023542798846402854,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,3397-AVTKU
0,42,20.25,835.5,0,0.02423698384201077,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,4825-FUREZ
0,3,78.5,242.05,1,0.3243131584383392,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,9837-BMCLM
0,1,44.75,44.75,0,1.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2672-OJQZP
0,3,19.85,63.75,1,0.31137254901960787,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0137-UDEUO
0,63,98.0,6218.45,0,0.01575955422975179,7,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3134-DSHVC
1,3,79.9,260.9,1,0.306247604446148,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,6161-UUUTA
0,68,107.7,7320.9,0,0.014711305986968817,8,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,7821-DPRQE
1,30,99.7,2967.35,1,0.03359900247695756,6,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,6543-XRMYR
0,60,104.7,6333.8,0,0.01653036092077426,7,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,2001-EWBQU
0,15,58.6,939.7,1,0.06236032776418005,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,4925-LMHOK
1,45,93.9,4200.25,0,0.02235581215403845,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1608-GMEWB
0,70,86.45,5950.2,0,0.014528923397532856,8,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,6695-AMZUF
0,10,98.5,1037.75,1,0.09491688749698868,6,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1455-UGQVH
0,4,19.4,93.4,0,0.20770877944325478,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,8410-BGQXN
0,1,50.45,50.45,1,1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8280-MQRQN
0,68,24.95,1614.9,0,0.01544987305715524,2,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1619-YWUBB
0,22,75.0,1573.95,0,0.047650814828933574,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7611-YKYTC
0,38,94.65,3624.3,1,0.02611538779902326,6,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2037-SGXHH
0,1,100.25,100.25,1,1.0,6,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3178-FESZO
0,18,78.2,1468.75,0,0.053242553191489364,4,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0365-GXEZS
0,29,94.2,2607.6,0,0.03612517257248044,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0082-OQIQY
0,16,88.45,1422.1,1,0.062196751283313416,5,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,6087-MVHJH
0,1,69.85,69.85,1,1.0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4603-JANFB
0,12,81.7,858.6,1,0.09515490333100396,4,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3018-TFTSU
0,31,50.05,1523.4,0,0.03285414205067611,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,3606-SBKRY
0,4,79.9,324.3,1,0.2463768115942029,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,4806-KEXQR
0,48,69.55,3435.6,0,0.02024391663755967,6,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0667-NSRGI
0,15,25.4,399.6,1,0.06356356356356356,2,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,7083-YNSKY
0,50,90.1,4549.45,0,0.019804591763839585,6,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,6893-ODYYE
0,7,44.65,322.5,0,0.13844961240310077,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8242-JSVBO
1,41,83.75,3273.55,1,0.02558384628308717,5,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2479-BRAMR
0,68,80.35,5375.15,0,0.014948420044091793,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,9541-ZPSEA
1,26,98.1,2510.7,0,0.03907276855060342,6,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2665-NPTGL
0,57,53.35,3090.05,0,0.017265092797851166,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1139-WUOAH
0,3,19.55,61.05,0,0.32022932022932027,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4693-VWVBO
0,1,20.9,20.9,1,1.0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7434-SHXLS
0,19,48.95,955.6,0,0.05122436165759732,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,6937-GCDGQ
0,3,54.2,140.4,0,0.38603988603988604,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0988-JRWWP
0,59,24.45,1493.1,0,0.01637532650190878,2,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,5075-JSDKI
0,1,69.4,69.4,1,1.0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7908-QCBCA
0,42,40.15,1626.05,0,0.024691737646443838,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8644-XYTSV
0,7,74.9,541.15,1,0.13840894391573502,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6711-FLDFB
0,67,25.6,1784.9,0,0.014342540198330438,2,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,3873-WOSBC
0,1,70.35,70.35,0,1.0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7465-ZZRVX
0,66,91.7,6075.9,0,0.015092414292532795,9,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,7975-JMZNT
0,61,89.2,5500.6,0,0.016216412754972185,5,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,7251-XFOIL
0,4,24.1,73.1,0,0.3296853625170999,2,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,4116-IQRFR
1,42,74.15,3229.4,1,0.02296092153341178,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3714-JTVOV
0,64,53.85,3399.85,0,0.015838934070620765,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,8259-DZLIZ
1,54,115.6,6431.05,0,0.017975291748625805,9,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0442-ZXKVS
0,1,19.75,19.75,0,1.0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,7853-WNZSY
0,54,24.05,1230.9,0,0.01953854902916565,2,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,3120-FAZKD
0,18,25.3,454.65,0,0.055647201143736946,2,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,8606-OEGQZ
0,3,84.3,235.05,0,0.35864709636247605,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0225-ZORZP
0,1,70.1,70.1,1,1.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4702-IOQDC
0,72,89.75,6595.9,0,0.013606937643081308,9,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,9489-JMTTN
1,60,97.95,5867.0,0,0.016695074143514572,6,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0575-CUQOV
0,11,20.0,196.35,0,0.10185892538833716,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0967-BMLBD
0,12,78.3,909.25,1,0.08611492988726972,4,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6178-KFNHS
0,61,103.9,6449.15,0,0.0161106502407294,7,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,2830-LEWOA
0,39,20.7,762.45,0,0.027149321266968323,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,5006-MXVRN
0,55,96.8,5283.95,1,0.018319628308367794,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1264-BYWMS
0,17,94.4,1617.5,1,0.058361669242658426,6,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,9658-WYUFB
0,37,20.15,785.75,0,0.025644288895959273,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,8327-WKMIE
0,72,26.0,1776.0,0,0.01463963963963964,2,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,6917-FIJHC
1,72,77.35,5396.25,0,0.014334028260365993,7,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,5329-KRDTM
0,8,66.05,574.5,0,0.11496953872932984,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7797-EJMDP
0,22,19.9,400.3,0,0.049712715463402446,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,3530-VWVGU
0,1,84.3,84.3,1,1.0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2013-SGDXK
0,38,68.15,2656.3,0,0.02565598765199714,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,6368-NWMCE
0,17,80.85,1445.95,0,0.05591479650057055,7,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,3633-CDBUW
1,70,75.5,5212.65,0,0.014483995664393352,7,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0707-HOVVN
1,72,92.45,6440.25,1,0.01435503280152168,9,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,8580-QVLOC
0,28,80.6,2244.95,0,0.035902804071360164,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3956-MGXOG
0,15,83.2,1130.0,0,0.0736283185840708,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,9274-UARKJ
0,72,87.55,6463.15,0,0.013546026318436056,9,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,4077-HWUYD
1,11,99.55,1131.2,1,0.08800388967468174,6,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2012-NWRPA
1,8,81.25,585.95,1,0.13866370850755183,4,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8808-ELEHO
0,57,109.4,6252.7,0,0.017496441537255908,8,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0103-CSITQ
0,1,19.95,19.95,1,1.0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3506-LCJDC
